01/11/2024 06:59:18 PM - root - dgard - WARNING - Inicio de ejecucion del BOT para CAMBIO DE USUARIO 
01/11/2024 06:59:18 PM - root - dgard - WARNING - 1541 registros en base fuente
01/11/2024 06:59:18 PM - root - dgard - WARNING - Extract Data Process Finished
01/11/2024 06:59:18 PM - root - dgard - WARNING - Opening APPs Process finished has finished
01/11/2024 06:59:18 PM - root - dgard - WARNING - -------------------------------
01/11/2024 06:59:54 PM - root - dgard - WARNING - Se ha procesado el incidente: 20593799
01/11/2024 07:00:26 PM - root - dgard - WARNING - Se ha procesado el incidente: 20593839
01/11/2024 07:00:59 PM - root - dgard - WARNING - Se ha procesado el incidente: 20593787
01/11/2024 07:01:10 PM - root - dgard - WARNING - Se presenta mensaje de advertencia en el proceso en CRM
01/11/2024 07:01:43 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582552
01/11/2024 07:02:18 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582425
01/11/2024 07:02:51 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582587
01/11/2024 07:03:23 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582694
01/11/2024 07:03:56 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582577
01/11/2024 07:04:29 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582049
01/11/2024 07:05:46 PM - root - dgard - WARNING - Se ha procesado el incidente: 20581948
01/11/2024 07:06:19 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582387
01/11/2024 07:06:52 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582516
01/11/2024 07:07:25 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582708
01/11/2024 07:07:58 PM - root - dgard - WARNING - Se ha procesado el incidente: 20581846
01/11/2024 07:08:31 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582733
01/11/2024 07:09:05 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582535
01/11/2024 07:09:38 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582026
01/11/2024 07:10:11 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582617
01/11/2024 07:10:43 PM - root - dgard - WARNING - Se ha procesado el incidente: 20581880
01/11/2024 07:12:00 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582799
01/11/2024 07:12:33 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582669
01/11/2024 07:13:06 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582013
01/11/2024 07:13:39 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582928
01/11/2024 07:14:12 PM - root - dgard - WARNING - Se ha procesado el incidente: 20581896
01/11/2024 07:14:45 PM - root - dgard - WARNING - Se ha procesado el incidente: 20581861
01/11/2024 07:15:18 PM - root - dgard - WARNING - Se ha procesado el incidente: 20582481
